timestamp,O,H,L,C,V,Mom,rsi
2025-05-21 12:15:00,24735.45,24736.55,24685.35,24713.25,0,-157.75,0.0
2025-05-21 12:20:00,24713.7,24767.4,24710.15,24760.25,0,-91.29999999999927,11.175963046489757
2025-05-21 12:25:00,24760.3,24762.0,24717.0,24743.05,0,-120.45000000000073,23.532940718916436
2025-05-21 12:30:00,24744.15,24775.0,24742.5,24766.55,0,-86.5,42.52280968418003
2025-05-21 12:35:00,24766.15,24808.5,24763.0,24795.7,0,-28.0,59.474473880491665
2025-05-21 12:40:00,24796.1,24803.4,24776.75,24780.3,0,-46.54999999999927,71.84636904302704
2025-05-21 12:45:00,24780.15,24785.55,24751.55,24771.7,0,-56.14999999999782,78.16555082613628
2025-05-21 12:50:00,24773.2,24774.75,24737.3,24737.35,0,-44.20000000000073,68.95860486794895
2025-05-21 12:55:00,24737.25,24780.4,24736.3,24776.6,0,-1.9500000000007276,75.66372923980039
2025-05-21 13:00:00,24775.6,24790.05,24767.35,24789.2,0,55.75,83.68801182476088
2025-05-21 13:05:00,24789.25,24802.35,24778.15,24783.65,0,70.40000000000146,96.667890410685
2025-05-21 13:10:00,24784.35,24804.15,24780.8,24800.05,0,39.79999999999927,98.56722653720483
2025-05-21 13:15:00,24800.2,24831.05,24793.2,24826.55,0,83.5,98.56722653720483
2025-05-21 13:20:00,24826.35,24839.35,24810.15,24812.1,0,45.54999999999927,96.70664115212635
2025-05-21 13:25:00,24812.05,24815.4,24775.1,24775.1,0,-20.600000000002183,80.23955242252909
2025-05-21 13:30:00,24776.1,24802.75,24776.1,24801.95,0,21.650000000001455,72.26426884114301
2025-05-21 13:35:00,24801.85,24815.15,24769.0,24786.35,0,14.649999999997817,61.35872956874169
2025-05-21 13:40:00,24786.4,24788.6,24758.5,24762.8,0,25.450000000000728,56.171401310839315
2025-05-21 13:45:00,24762.6,24785.2,24761.15,24784.55,0,7.950000000000728,50.52488950163045
2025-05-21 13:50:00,24784.9,24787.6,24773.7,24784.3,0,-4.900000000001455,51.01642208666785
2025-05-21 13:55:00,24785.0,24793.8,24774.75,24777.3,0,-6.350000000002183,56.45345332000829
2025-05-21 14:00:00,24777.6,24780.5,24740.8,24746.55,0,-53.5,36.74191537726992
2025-05-21 14:05:00,24746.65,24771.95,24746.65,24770.45,0,-56.099999999998545,29.454611361095022
2025-05-21 14:10:00,24771.55,24799.2,24763.35,24799.2,0,-12.899999999997817,37.855103582573854
2025-05-21 14:15:00,24799.1,24804.05,24789.35,24793.7,0,18.600000000002183,60.785727495818094
2025-05-21 14:20:00,24794.9,24819.35,24792.0,24803.05,0,1.0999999999985448,75.70224602574935
2025-05-21 14:25:00,24803.7,24813.3,24798.25,24808.75,0,22.400000000001455,83.5191395584297
2025-05-21 14:30:00,24808.8,24818.95,24803.85,24808.8,0,46.0,93.92184897851878
2025-05-21 14:35:00,24807.95,24819.6,24802.95,24807.2,0,22.650000000001455,98.91036497816678
2025-05-21 14:40:00,24807.0,24813.0,24780.65,24785.55,0,1.25,83.5788636333068
2025-05-21 14:45:00,24786.1,24806.0,24785.95,24798.7,0,21.400000000001455,76.77502821380115
2025-05-21 14:50:00,24799.3,24813.9,24790.15,24810.95,0,64.40000000000146,77.86466323563438
2025-05-21 14:55:00,24810.35,24812.9,24796.35,24807.0,0,36.54999999999927,90.40044932679898
2025-05-21 15:00:00,24807.6,24828.45,24807.2,24816.75,0,17.549999999999272,97.20428474630461
2025-05-21 15:05:00,24816.7,24829.85,24815.0,24828.4,0,34.70000000000073,97.20428474630461
2025-05-21 15:10:00,24827.45,24827.75,24803.65,24809.4,0,6.350000000002183,83.97249345339507
2025-05-21 15:15:00,24809.25,24815.7,24806.5,24811.45,0,2.7000000000007276,67.15131054801013
2025-05-21 15:20:00,24811.05,24819.95,24794.85,24797.45,0,-11.349999999998545,37.00473485144057
2025-05-21 15:25:00,24796.65,24806.5,24796.5,24800.95,0,-6.25,26.26984176446101
